country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,daily_vaccinations_avg,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Latvia,2021-01-26,20600,16973,3627,851,416,1.09,0.9,0.19000000000000006
Latvia,2021-01-27,21420,17054,4366,820,423,1.14,0.9,0.23999999999999988
Latvia,2021-01-28,22203,17083,5120,783,495,1.18,0.91,0.2699999999999999
Latvia,2021-01-29,23166,17135,6031,963,602,1.23,0.91,0.31999999999999995
Latvia,2021-01-30,23474,17139,6335,308,628,1.24,0.91,0.32999999999999996
Latvia,2021-01-31,23808,17139,6669,334,628,1.26,0.91,0.35
Latvia,2021-02-01,24995,17152,7843,1187,749,1.33,0.91,0.42000000000000004
Latvia,2021-02-02,26810,17289,9521,1815,887,1.42,0.92,0.4999999999999999
Latvia,2021-02-03,28432,17532,10900,1622,1002,1.51,0.93,0.58
Latvia,2021-02-04,29937,17672,12265,1505,1105,1.59,0.94,0.6500000000000001
Latvia,2021-02-05,31606,17834,13772,1669,1206,1.68,0.95,0.73
Latvia,2021-02-06,32175,17843,14332,569,1243,1.71,0.95,0.76
Latvia,2021-02-07,32300,17845,14455,125,1213,1.71,0.95,0.76
Latvia,2021-02-08,32711,18101,14610,411,1102,1.73,0.96,0.77
Latvia,2021-02-09,32895,18242,14653,184,869,1.74,0.97,0.77
Latvia,2021-02-10,33525,18673,14852,630,728,1.78,0.99,0.79
Latvia,2021-02-11,35310,19777,15533,1785,768,1.87,1.05,0.8200000000000001
Latvia,2021-02-12,37044,20953,16091,1734,777,1.96,1.11,0.8499999999999999
Latvia,2021-02-13,37445,21177,16268,401,753,1.99,1.12,0.8699999999999999
Latvia,2021-02-14,37466,21178,16288,21,738,1.99,1.12,0.8699999999999999
Latvia,2021-02-15,38342,21899,16443,876,804,2.03,1.16,0.8699999999999999
Latvia,2021-02-16,39725,23206,16519,1383,976,2.11,1.23,0.8799999999999999
Latvia,2021-02-17,41724,25026,16698,1999,1171,2.21,1.33,0.8799999999999999
Latvia,2021-02-18,43274,26522,16752,1550,1138,2.29,1.41,0.8800000000000001
Latvia,2021-02-19,44627,27818,16809,1353,1083,2.37,1.47,0.9000000000000001
Latvia,2021-02-20,45399,28571,16828,772,1136,2.41,1.51,0.9000000000000001
Latvia,2021-02-21,46207,29379,16828,808,1249,2.45,1.56,0.8900000000000001
Latvia,2021-02-22,47992,31133,16859,1785,1379,2.54,1.65,0.8900000000000001
Latvia,2021-02-23,50388,33500,16888,2396,1523,2.67,1.78,0.8899999999999999
Latvia,2021-02-24,54707,37787,16920,4319,1855,2.9,2.0,0.8999999999999999
Latvia,2021-02-25,58897,41935,16962,4190,2232,3.12,2.22,0.8999999999999999
Latvia,2021-02-26,62278,45228,17050,3381,2522,3.3,2.4,0.8999999999999999
Latvia,2021-02-27,62867,45808,17059,589,2495,3.33,2.43,0.8999999999999999
Latvia,2021-02-28,62997,45937,17060,130,2399,3.34,2.44,0.8999999999999999
Latvia,2021-03-01,64761,47473,17288,1764,2396,3.43,2.52,0.9100000000000001
Latvia,2021-03-02,66946,49356,17590,2185,2365,3.55,2.62,0.9299999999999997
Latvia,2021-03-03,71064,53285,17779,4118,2337,3.77,2.82,0.9500000000000002
Latvia,2021-03-04,77052,59156,17896,5988,2594,4.09,3.14,0.9499999999999997
Latvia,2021-03-05,81887,63854,18033,4835,2801,4.34,3.39,0.9499999999999997
Latvia,2021-03-06,82659,64622,18037,772,2827,4.38,3.43,0.9499999999999997
Latvia,2021-03-07,82738,64698,18040,79,2820,4.39,3.43,0.9599999999999995
Latvia,2021-03-08,84439,66362,18077,1701,2811,4.48,3.52,0.9600000000000004
Latvia,2021-03-09,86793,68691,18102,2354,2835,4.6,3.64,0.9599999999999995
Latvia,2021-03-10,89261,71126,18135,2468,2600,4.73,3.77,0.9600000000000004
Latvia,2021-03-11,91907,73762,18145,2646,2122,4.87,3.91,0.96
Latvia,2021-03-12,96868,78715,18153,4961,2140,5.14,4.17,0.9699999999999998
Latvia,2021-03-13,97780,79626,18154,912,2160,5.18,4.22,0.96
Latvia,2021-03-14,97852,79698,18154,72,2159,5.19,4.23,0.96
Latvia,2021-03-15,101588,83371,18217,3736,2450,5.39,4.42,0.9699999999999998
Latvia,2021-03-16,101771,83432,18339,183,2140,5.4,4.42,0.9800000000000004
Latvia,2021-03-17,101942,83498,18444,171,1812,5.4,4.43,0.9700000000000006
Latvia,2021-03-18,102216,83512,18704,274,1473,5.42,4.43,0.9900000000000002
Latvia,2021-03-19,102917,83926,18991,701,864,5.46,4.45,1.0099999999999998
Latvia,2021-03-20,103317,84326,18991,400,791,5.48,4.47,1.0100000000000007
Latvia,2021-03-21,103341,84350,18991,24,784,5.48,4.47,1.0100000000000007
Latvia,2021-03-22,105963,86742,19221,2622,625,5.62,4.6,1.0200000000000005
Latvia,2021-03-23,111442,91833,19609,5479,1382,5.91,4.87,1.04
Latvia,2021-03-24,117556,97264,20292,6114,2231,6.23,5.16,1.0700000000000003
Latvia,2021-03-25,122937,101970,20967,5381,2960,6.52,5.41,1.1099999999999994
Latvia,2021-03-26,126936,105273,21663,3999,3431,6.73,5.58,1.1500000000000004
Latvia,2021-03-27,127500,105512,21988,564,3455,6.76,5.59,1.17
Latvia,2021-03-28,127530,105542,21988,30,3456,6.76,5.6,1.1600000000000001
Latvia,2021-03-29,129639,107256,22383,2109,3382,6.87,5.69,1.1799999999999997
Latvia,2021-03-30,134652,111561,23091,5013,3316,7.14,5.91,1.2299999999999995
Latvia,2021-03-31,140377,116057,24320,5725,3260,7.44,6.15,1.29
Latvia,2021-04-01,144533,119490,25043,4156,3085,7.66,6.33,1.33
Latvia,2021-04-02,145097,120054,25043,564,2594,7.69,6.36,1.33
Latvia,2021-04-03,148452,123341,25111,3355,2993,7.87,6.54,1.33
Latvia,2021-04-04,150072,124961,25111,1620,3220,7.96,6.63,1.33
Latvia,2021-04-05,152927,127815,25112,2855,3327,8.11,6.78,1.3299999999999992
Latvia,2021-04-06,158309,132700,25609,5382,3380,8.39,7.04,1.3500000000000005
Latvia,2021-04-07,167488,141406,26082,9179,3873,8.88,7.5,1.3800000000000008
Latvia,2021-04-08,174541,148190,26351,7053,4287,9.25,7.86,1.3899999999999997
Latvia,2021-04-09,179396,152861,26535,4855,4900,9.51,8.1,1.4100000000000001
Latvia,2021-04-10,181045,154428,26617,1649,4656,9.6,8.19,1.4100000000000001
Latvia,2021-04-11,181131,154514,26617,86,4437,9.6,8.19,1.4100000000000001
Latvia,2021-04-12,183537,156863,26674,2406,4373,9.73,8.32,1.4100000000000001
Latvia,2021-04-13,187232,160492,26740,3695,4132,9.93,8.51,1.42
Latvia,2021-04-14,193535,166556,26979,6303,3721,10.26,8.83,1.4299999999999997
Latvia,2021-04-15,199464,171820,27644,5929,3560,10.57,9.11,1.4600000000000009
Latvia,2021-04-16,208494,180197,28297,9030,4157,11.05,9.55,1.5
Latvia,2021-04-17,214687,186292,28395,6193,4806,11.38,9.88,1.5
Latvia,2021-04-18,215608,187213,28395,921,4925,11.43,9.93,1.5
Latvia,2021-04-19,219517,190483,29034,3909,5140,11.64,10.1,1.540000000000001
Latvia,2021-04-20,226836,195891,30945,7319,5658,12.03,10.39,1.6399999999999988
Latvia,2021-04-21,236947,203029,33918,10111,6202,12.56,10.76,1.8000000000000007
Latvia,2021-04-22,246705,210317,36388,9758,6749,13.08,11.15,1.9299999999999997
Latvia,2021-04-23,257428,219017,38411,10723,6991,13.65,11.61,2.040000000000001
Latvia,2021-04-24,263469,224401,39068,6041,6969,13.97,11.9,2.0700000000000003
Latvia,2021-04-25,264835,225738,39097,1366,7032,14.04,11.97,2.0699999999999985
Latvia,2021-04-26,269310,228359,40951,4475,7113,14.28,12.11,2.17
Latvia,2021-04-27,276735,232980,43755,7425,7128,14.67,12.35,2.3200000000000003
Latvia,2021-04-28,291292,243993,47299,14557,7764,15.44,12.94,2.5
Latvia,2021-04-29,305571,254282,51289,14279,8409,16.2,13.48,2.719999999999999
Latvia,2021-04-30,317023,263202,53821,11452,8514,16.81,13.95,2.8599999999999994
Latvia,2021-05-01,323914,269581,54333,6891,8635,17.17,14.29,2.8800000000000026
Latvia,2021-05-02,325514,271161,54353,1600,8668,17.26,14.38,2.880000000000001
Latvia,2021-05-03,328461,273217,55244,2947,8450,17.41,14.49,2.92
Latvia,2021-05-04,337283,281903,55380,8822,8650,17.88,14.95,2.9299999999999997
Latvia,2021-05-05,353707,291257,62450,16424,8916,18.75,15.44,3.3100000000000005
Latvia,2021-05-06,375159,304645,70514,21452,9941,19.89,16.15,3.740000000000002
Latvia,2021-05-07,394659,316316,78343,19500,11091,20.92,16.77,4.150000000000002
Latvia,2021-05-08,406519,326098,80421,11860,11801,21.55,17.29,4.260000000000002
Latvia,2021-05-09,408139,327429,80710,1620,11804,21.64,17.36,4.280000000000001
Latvia,2021-05-10,417237,332346,84891,9098,12682,22.12,17.62,4.5
Latvia,2021-05-11,434485,344666,89819,17248,13886,23.03,18.27,4.760000000000002
Latvia,2021-05-12,455341,359053,96288,20856,14519,24.14,19.04,5.100000000000001
Latvia,2021-05-13,474496,371608,102888,19155,14191,25.16,19.7,5.460000000000001
Latvia,2021-05-14,492431,381516,110915,17935,13967,26.11,20.23,5.879999999999999
Latvia,2021-05-15,502730,388298,114432,10299,13744,26.65,20.59,6.059999999999999
Latvia,2021-05-16,507218,391829,115389,4488,14154,26.89,20.77,6.120000000000001
Latvia,2021-05-17,514641,395948,118693,7423,13915,27.28,20.99,6.290000000000003
Lebanon,2021-02-13,0,0,0,0,0,0.0,0.0,0.0
Lebanon,2021-02-14,48,48,0,48,48,0.0,0.0,0.0
Lebanon,2021-02-15,1280,1280,0,1232,640,0.02,0.02,0.0
Lebanon,2021-02-16,3266,3266,0,1986,1089,0.05,0.05,0.0
Lebanon,2021-02-17,5932,5932,0,2666,1483,0.09,0.09,0.0
Lebanon,2021-02-18,9605,9605,0,3673,1921,0.14,0.14,0.0
Lebanon,2021-02-19,13329,13329,0,3724,2222,0.2,0.2,0.0
Lebanon,2021-02-20,13329,13329,0,0,1904,0.2,0.2,0.0
Lebanon,2021-02-21,13329,13329,0,0,1897,0.2,0.2,0.0
Lebanon,2021-02-22,18031,18031,0,4702,2393,0.26,0.26,0.0
Lebanon,2021-02-23,21575,21575,0,3544,2616,0.32,0.32,0.0
Lebanon,2021-02-24,25393,25393,0,3818,2780,0.37,0.37,0.0
Lebanon,2021-02-25,29820,29820,0,4427,2888,0.44,0.44,0.0
Lebanon,2021-02-26,34991,34991,0,5171,3095,0.51,0.51,0.0
Lebanon,2021-02-27,34991,34991,0,0,3095,0.51,0.51,0.0
Lebanon,2021-02-28,40593,40593,0,5602,3895,0.59,0.59,0.0
Lebanon,2021-03-01,45859,45859,0,5266,3975,0.67,0.67,0.0
Lebanon,2021-03-02,47625,47625,0,1766,3721,0.7,0.7,0.0
Lebanon,2021-03-03,54585,54585,0,6960,4170,0.8,0.8,0.0
Lebanon,2021-03-04,57474,57474,0,2889,3951,0.84,0.84,0.0
Lebanon,2021-03-05,60538,60538,0,3064,3650,0.89,0.89,0.0
Lebanon,2021-03-06,60740,60740,0,202,3678,0.89,0.89,0.0
Lebanon,2021-03-07,61330,61330,0,590,2962,0.9,0.9,0.0
Lebanon,2021-03-08,64007,64007,0,2677,2593,0.94,0.94,0.0
Lebanon,2021-03-09,64974,64974,0,967,2478,0.95,0.95,0.0
Lebanon,2021-03-10,87216,75341,11875,22242,4662,1.28,1.1,0.17999999999999994
Lebanon,2021-03-11,91967,76883,15084,4751,4928,1.35,1.13,0.2200000000000002
Lebanon,2021-03-12,95888,78177,17711,3921,5050,1.4,1.15,0.25
Lebanon,2021-03-13,95888,78177,17711,0,5442,1.4,1.15,0.25
Lebanon,2021-03-14,95888,78177,17711,0,5778,1.4,1.15,0.25
Lebanon,2021-03-15,104725,81802,22923,0,5817,1.53,1.2,0.33000000000000007
Lebanon,2021-03-16,115164,86098,29066,10439,7170,1.69,1.26,0.42999999999999994
Lebanon,2021-03-17,120890,88219,32671,5726,4811,1.77,1.29,0.48
Lebanon,2021-03-18,129487,90974,38513,8597,5360,1.9,1.33,0.5699999999999998
Lebanon,2021-03-19,135277,92573,42704,5790,5627,1.98,1.36,0.6199999999999999
Lebanon,2021-03-20,135349,92597,42752,72,5216,1.98,1.36,0.6199999999999999
Lebanon,2021-03-21,138420,93801,44619,3071,5234,2.03,1.37,0.6599999999999997
Lebanon,2021-03-22,148119,98022,50097,9699,6199,2.17,1.44,0.73
Lebanon,2021-03-23,158018,102363,55655,9899,6122,2.32,1.5,0.8199999999999998
Lebanon,2021-03-24,166015,105534,60481,7997,6446,2.43,1.55,0.8800000000000001
Lebanon,2021-03-25,174031,108630,65401,8016,6363,2.55,1.59,0.9599999999999997
Lebanon,2021-03-26,180074,111019,69055,6043,6400,2.64,1.63,1.0100000000000002
Lebanon,2021-03-27,181127,111517,69610,1053,6540,2.65,1.63,1.02
Lebanon,2021-03-28,186712,114730,71982,5585,6899,2.74,1.68,1.0600000000000003
Lebanon,2021-03-29,193903,118998,74905,7191,6541,2.84,1.74,1.0999999999999999
Lebanon,2021-03-30,207647,127913,79734,13744,7090,3.04,1.87,1.17
Lebanon,2021-03-31,216286,133294,82992,8639,7182,3.17,1.95,1.22
Lebanon,2021-04-01,222332,136761,85571,6046,6900,3.26,2.0,1.2599999999999998
Lebanon,2021-04-02,225708,138558,87150,3376,6519,3.31,2.03,1.2800000000000002
Lebanon,2021-04-03,225842,138610,87232,134,6388,3.31,2.03,1.2800000000000002
Lebanon,2021-04-04,228050,139855,88195,2208,5905,3.34,2.05,1.29
Lebanon,2021-04-05,235303,144264,91039,7253,5914,3.45,2.11,1.3400000000000003
Lebanon,2021-04-06,244772,150660,94112,9469,5304,3.59,2.21,1.38
Lebanon,2021-04-07,259153,161164,97989,14381,6124,3.8,2.36,1.44
Lebanon,2021-04-08,268578,167957,100621,9425,6607,3.93,2.46,1.4700000000000002
Lebanon,2021-04-09,272379,170506,101873,3801,6667,3.99,2.5,1.4900000000000002
Lebanon,2021-04-10,273587,170571,103016,1208,6821,4.01,2.5,1.5099999999999998
Lebanon,2021-04-11,273587,170571,103016,0,7390,4.01,2.5,1.5099999999999998
Lebanon,2021-04-12,285966,178155,107811,0,7238,4.19,2.61,1.5800000000000005
Lebanon,2021-04-13,296165,184109,112056,10199,7342,4.34,2.7,1.6399999999999997
Lebanon,2021-04-14,296168,184111,112057,3,5288,4.34,2.7,1.6399999999999997
Lebanon,2021-04-15,320623,198763,121860,24455,7435,4.7,2.91,1.79
Lebanon,2021-04-16,322647,199999,122648,2024,7181,4.73,2.93,1.8000000000000003
Lebanon,2021-04-17,322768,200111,122657,121,7026,4.73,2.93,1.8000000000000003
Lebanon,2021-04-18,329452,204564,124888,6684,7096,4.83,3.0,1.83
Lebanon,2021-04-19,343286,213168,130118,13834,8189,5.03,3.12,1.9100000000000001
Lebanon,2021-04-20,351792,217778,134014,8506,7947,5.15,3.19,1.9600000000000004
Lebanon,2021-04-21,351792,217778,134014,0,9973,5.15,3.19,1.9600000000000004
Lebanon,2021-04-22,351792,217778,134014,0,8506,5.15,3.19,1.9600000000000004
Lebanon,2021-04-23,351792,217778,134014,0,10243,5.15,3.19,1.9600000000000004
Lebanon,2021-04-24,408532,267582,140950,0,12252,5.99,3.92,2.0700000000000003
Lebanon,2021-04-25,415562,271335,144227,7030,12301,6.09,3.98,2.11
Lebanon,2021-04-26,421905,274263,147642,6343,11231,6.18,4.02,2.16
Lebanon,2021-04-27,438268,282456,155812,16363,12354,6.42,4.14,2.2800000000000002
Lebanon,2021-04-28,455275,290216,165059,17007,12757,6.67,4.25,2.42
Lebanon,2021-04-29,461160,293030,168130,5885,11571,6.76,4.29,2.4699999999999998
Lebanon,2021-04-30,461726,293260,168466,566,9626,6.76,4.3,2.46
Lebanon,2021-05-01,461758,293277,168481,32,7604,6.77,4.3,2.4699999999999998
Lebanon,2021-05-02,465909,294945,170964,4151,7192,6.83,4.32,2.51
Lebanon,2021-05-03,473740,298835,174905,7831,7405,6.94,4.38,2.5600000000000005
Lebanon,2021-05-04,487974,307573,180401,14234,7101,7.15,4.51,2.6400000000000006
Lebanon,2021-05-05,500984,317612,183372,13010,6530,7.34,4.65,2.6899999999999995
Lebanon,2021-05-06,509705,325383,184322,8721,6935,7.47,4.77,2.7
Lebanon,2021-05-07,509705,325383,184322,0,8128,7.47,4.77,2.7
Lebanon,2021-05-08,509705,325383,184322,0,9398,7.47,4.77,2.7
Lebanon,2021-05-09,509705,325383,184322,0,10080,7.47,4.77,2.7
Lebanon,2021-05-10,509705,325383,184322,0,10235,7.47,4.77,2.7
Lebanon,2021-05-11,509705,325383,184322,0,9476,7.47,4.77,2.7
Lebanon,2021-05-12,509705,325383,184322,0,8892,7.47,4.77,2.7
Lebanon,2021-05-13,509705,325383,184322,0,8920,7.47,4.77,2.7
Lebanon,2021-05-14,581068,377044,204024,0,8920,8.51,5.52,2.99
Lebanon,2021-05-15,581518,377487,204031,450,7710,8.52,5.53,2.9899999999999993
Lebanon,2021-05-16,586734,382219,204515,5216,7181,8.6,5.6,3.0
Lebanon,2021-05-17,604138,397453,206685,17404,8393,8.85,5.82,3.0299999999999994
Lesotho,2021-03-09,0,0,0,0,0,0.0,0.0,0.0
Lesotho,2021-03-10,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-11,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-12,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-13,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-14,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-15,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-16,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-17,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-18,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-19,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-20,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-21,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-22,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-23,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-24,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-25,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-26,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-27,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-28,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-29,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-30,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-03-31,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-01,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-02,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-03,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-04,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-05,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-06,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-07,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-08,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-09,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-10,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-11,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-12,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-13,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-14,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-15,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-16,0,0,0,0,410,0.0,0.0,0.0
Lesotho,2021-04-17,16000,16000,0,0,410,0.75,0.75,0.0
Liberia,2021-05-12,36404,36404,0,0,0,0.72,0.72,0.0
Libya,2021-04-17,750,750,0,0,0,0.01,0.01,0.0
Libya,2021-04-18,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-19,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-20,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-21,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-22,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-23,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-24,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-25,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-26,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-27,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-28,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-29,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-04-30,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-05-01,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-05-02,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-05-03,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-05-04,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-05-05,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-05-06,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-05-07,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-05-08,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-05-09,750,750,0,0,4600,0.01,0.01,0.0
Libya,2021-05-10,106559,106559,0,0,4600,1.55,1.55,0.0
Liechtenstein,2020-12-23,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2020-12-24,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2020-12-25,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2020-12-26,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2020-12-27,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2020-12-28,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2020-12-29,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2020-12-30,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2020-12-31,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2021-01-01,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2021-01-02,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2021-01-03,0,0,0,0,0,0.0,0.0,0.0
Liechtenstein,2021-01-04,2,2,0,2,0,0.01,0.01,0.0
Liechtenstein,2021-01-05,2,2,0,0,0,0.01,0.01,0.0
Liechtenstein,2021-01-06,5,5,0,3,1,0.01,0.01,0.0
Liechtenstein,2021-01-07,6,6,0,1,1,0.02,0.02,0.0
Liechtenstein,2021-01-08,6,6,0,0,1,0.02,0.02,0.0
Liechtenstein,2021-01-09,6,6,0,0,1,0.02,0.02,0.0
Liechtenstein,2021-01-10,6,6,0,0,1,0.02,0.02,0.0
Liechtenstein,2021-01-11,6,6,0,0,1,0.02,0.02,0.0
Liechtenstein,2021-01-12,11,11,0,5,1,0.03,0.03,0.0
Liechtenstein,2021-01-13,11,11,0,0,1,0.03,0.03,0.0
Liechtenstein,2021-01-14,11,11,0,0,1,0.03,0.03,0.0
Liechtenstein,2021-01-15,11,11,0,0,1,0.03,0.03,0.0
Liechtenstein,2021-01-16,11,11,0,0,1,0.03,0.03,0.0
Liechtenstein,2021-01-17,11,11,0,0,1,0.03,0.03,0.0
Liechtenstein,2021-01-18,116,116,0,105,16,0.3,0.3,0.0
Liechtenstein,2021-01-19,191,191,0,75,26,0.5,0.5,0.0
Liechtenstein,2021-01-20,247,247,0,56,34,0.65,0.65,0.0
Liechtenstein,2021-01-21,313,313,0,66,43,0.82,0.82,0.0
Liechtenstein,2021-01-22,343,343,0,30,47,0.9,0.9,0.0
Liechtenstein,2021-01-23,343,343,0,0,47,0.9,0.9,0.0
Liechtenstein,2021-01-24,343,343,0,0,47,0.9,0.9,0.0
Liechtenstein,2021-01-25,418,418,0,75,43,1.1,1.1,0.0
Liechtenstein,2021-01-26,463,463,0,45,39,1.21,1.21,0.0
Liechtenstein,2021-01-27,463,463,0,0,31,1.21,1.21,0.0
Liechtenstein,2021-01-28,651,651,0,188,48,1.71,1.71,0.0
Liechtenstein,2021-01-29,841,841,0,190,71,2.21,2.21,0.0
Liechtenstein,2021-01-30,841,841,0,0,71,2.21,2.21,0.0
Liechtenstein,2021-01-31,841,841,0,0,71,2.21,2.21,0.0
Liechtenstein,2021-02-01,841,841,0,0,60,2.21,2.21,0.0
Liechtenstein,2021-02-02,841,841,0,0,54,2.21,2.21,0.0
Liechtenstein,2021-02-03,846,841,5,5,55,2.22,2.21,0.010000000000000231
Liechtenstein,2021-02-04,846,841,5,0,28,2.22,2.21,0.010000000000000231
Liechtenstein,2021-02-05,846,841,5,0,1,2.22,2.21,0.010000000000000231
Liechtenstein,2021-02-06,846,841,5,0,1,2.22,2.21,0.010000000000000231
Liechtenstein,2021-02-07,846,841,5,0,1,2.22,2.21,0.010000000000000231
Liechtenstein,2021-02-08,951,841,110,105,16,2.49,2.21,0.28000000000000025
Liechtenstein,2021-02-09,1026,842,184,75,26,2.69,2.21,0.48
Liechtenstein,2021-02-10,1079,844,235,53,33,2.83,2.21,0.6200000000000001
Liechtenstein,2021-02-11,1144,844,300,65,43,3.0,2.21,0.79
Liechtenstein,2021-02-12,1174,844,330,30,47,3.08,2.21,0.8700000000000001
Liechtenstein,2021-02-13,1174,844,330,0,47,3.08,2.21,0.8700000000000001
Liechtenstein,2021-02-14,1174,844,330,0,47,3.08,2.21,0.8700000000000001
Liechtenstein,2021-02-15,1249,845,404,75,43,3.28,2.22,1.0599999999999996
Liechtenstein,2021-02-16,1494,1046,448,245,67,3.92,2.74,1.1799999999999997
Liechtenstein,2021-02-17,1695,1247,448,201,88,4.44,3.27,1.1700000000000004
Liechtenstein,2021-02-18,1815,1367,448,120,96,4.76,3.58,1.1799999999999997
Liechtenstein,2021-02-19,1815,1367,448,0,92,4.76,3.58,1.1799999999999997
Liechtenstein,2021-02-20,1815,1367,448,0,92,4.76,3.58,1.1799999999999997
Liechtenstein,2021-02-21,1815,1367,448,0,92,4.76,3.58,1.1799999999999997
Liechtenstein,2021-02-22,2018,1570,448,203,110,5.29,4.12,1.17
Liechtenstein,2021-02-23,2222,1774,448,204,104,5.83,4.65,1.1799999999999997
Liechtenstein,2021-02-24,2222,1774,448,0,75,5.83,4.65,1.1799999999999997
Liechtenstein,2021-02-25,2411,1781,630,189,85,6.32,4.67,1.6500000000000004
Liechtenstein,2021-02-26,2601,1781,820,190,112,6.82,4.67,2.1500000000000004
Liechtenstein,2021-02-27,2601,1781,820,0,112,6.82,4.67,2.1500000000000004
Liechtenstein,2021-02-28,2601,1781,820,0,112,6.82,4.67,2.1500000000000004
Liechtenstein,2021-03-01,2601,1781,820,0,83,6.82,4.67,2.1500000000000004
Liechtenstein,2021-03-02,2601,1781,820,0,54,6.82,4.67,2.1500000000000004
Liechtenstein,2021-03-03,2723,1903,820,122,72,7.14,4.99,2.1499999999999995
Liechtenstein,2021-03-04,2919,2099,820,196,73,7.65,5.5,2.1500000000000004
Liechtenstein,2021-03-05,3128,2308,820,209,75,8.2,6.05,2.1499999999999995
Liechtenstein,2021-03-06,3128,2308,820,0,75,8.2,6.05,2.1499999999999995
Liechtenstein,2021-03-07,3128,2308,820,0,75,8.2,6.05,2.1499999999999995
Liechtenstein,2021-03-08,3128,2308,820,0,75,8.2,6.05,2.1499999999999995
